latitude,longitude,lat,lng,OID,CLUES,ESTADO,CLAVE_ENT,MUNICIPIO,CLAVE_MUNICIPIO,CVE_MUN,NOMBRE_LOCALIDAD,CLAVE_LOCALIDAD,NOMBRE_JURISDICCION,CLAVE_JURISDICCION,NOMBRE_INSTITUCION,CLAVE_INSTITUCION,TIPO_ESTABLECIMIENTO,CLAVE_TIPO_ESTABLECIMIENTO,NOMBRE_TIPOLOGIA,CLAVE_TIPOLOGIA,NOMBRE_SUBTIPOLOGIA,CLAVE_SUBTIPOLOGIA,CONSULTORIOS_MED_GRAL,OTROS_CONSULTORIOS,TOTAL_CONSULTORIOS,CAMAS_HOS,OTRAS_CAMAS,TOTAL_CAMAS,UNIDAD,ATENC_COVID,ESTADO_FASE,FASE_1_COVID,FASE_2_COVID,FASE_3_COVID,CLAVE_VIALIDAD,TIPO_VIALIDAD,VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,CLAVE_TIPO_ASENTAMIENTO,TIPO_ASENTAMIENTO,ASENTAMIENTO,OBSERVACIONES_DIRECCION,CODIGO_POSTAL,ESTATUS_OPERACION,CLAVE_ESTATUS_OPERACION,FECHA_CONSTRUCCION,FECHA_INICIO_OPERACION,LATITUDE,LONGITUDE,INS_ADM,INS_ADM_CLAVE,NIVEL_ATENCION,CLAVE_NIVEL_ATENCION,ESTRATO_UNIDAD,CLAVE_ESTRATO_UNIDAD,AREAS_SERVICIOS,POB_ENT,POB_MUN,RES_MUN_18ABR,RES_MUN_18ABR,RES_MUN_19ABR,RES_MUN_20ABR
23.1731,-102.9093,23.1731,-102.9093,69103,,ZACATECAS,32,FRESNILLO,10,32010,,,FRESNILLO,3,,,,,,,,,,,,,,,HOSPITAL DE LA MUJER FRESNILLO COVID,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,AVENIDA,ENRIQUE ESTRADA-CARRETERA FRESNILLO VALPARAÍSO,,,,,,,,,,,,23.1731,-102.9093,,,,,,,,1490668,213139,1,1,1,1
21.5011,-104.8976,21.5011,-104.8976,69104,,NAYARIT,18,TEPIC,17,18017,TEPIC,1,TEPIC,1,,,,,,,,,,,,,,,HOSPITAL GENERAL DE TEPIC COVID,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,CALZADA,DE LA CRUZ,79,,,,,,,,,,,21.5011,-104.8976,,,,,,,,1084979,380249,21,21,22,24
25.6592,-100.3125,25.6592,-100.3125,69105,,NUEVO LEON,19,MONTERREY,39,19039,MONTERREY,1,MONTERREY,1,,,,,,,,,,,,,,,"LABORATORIO DE APOYO A LA VIGILANCIA EPIDEMIOLÓGICA DEL CENTRO DE INVESTIGACIÓN BIOMÉDICA DEL NORESTE (CIBIN), MONTERREY, NUEVO LEÓN",SI,1,1 PRUEBAS DE DETECCIÓN,,,,CALLE,2 DE ABRIL JESUS DIONISIO GONZÁLEZ,,,,,,,,,,,,25.6592,-100.3125,,,,,,,,4653458,1135550,49,50,52,60
25.6906,-100.3494,25.6906,-100.3494,69106,,NUEVO LEON,19,MONTERREY,39,19039,MONTERREY,1,MONTERREY,1,,,,,,,,,,,,,,,HOSPITAL DE ALTA ESPECIALIDAD Y MEDICINA AVANZADA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,CALLE,Dr. JOSÉ ELEUTERIO GONZÁLEZ (GONZALITOS),235,,,,,,,,,,,25.6906,-100.3494,,,,,,,,4653458,1135550,49,50,52,60
22.1515,-101.0252,22.1515,-101.0252,69107,,SAN LUIS POTOSI,24,,,24,,,,,,,,,,,,,,,,,,,"CENTRO DE INVESTIGACIÓN EN CIENCIAS DE LA SALUD Y BIOMEDICINA (CICSaB), UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ",SI,1,1 PRUEBAS DE DETECCIÓN,,,,AVENIDA,SIERRA LEONA,550,,,,,,,,,,,22.1515,-101.0252,,,,,,,,2585518,#N/A,#N/A,#N/A,#N/A,#N/A
16.9123,-96.7222,16.9123,-96.7222,69108,,OAXACA,20,SAN BARTOLO COYOTEPEC,115,20115,REYES MANTECON,2,VALLES CENTRALES,1,,,,,,,,,,,,,,,HOSPITAL DE LA MUJER Y EL NIÑO OAXAQUEÑO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,CARRETERA,FEDERAL 131 OAXACA PUERTO ESCONDIDO,,,,,,,,,,,,16.9123,-96.7222,,,,,,,,3801962,8684,2,2,2,2
,,,,69109,,OAXACA,20,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,43,20043,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,1,ISTMO,2,,,,,,,,,,,,,,,HOSPITAL DE JUCHITÁN DE ZARAGOZA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,,,,,,,,,,,,,,,,,,,,,,3801962,93038,2,2,2,2
,,,,69110,,OAXACA,20,HEROICA CIUDAD DE TLAXIACO,397,20397,,,MIXTECA,5,INSTITUTO MEXICANO DEL SEGURO SOCIAL REGIMEN BIENESTAR,IMSS-BIENESTAR,,,,,,,,,,,,,HOSPITAL RURAL DE TLAXIACO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,,,,,,,,,,,,,,,,,,,,,,3801962,38453,0,0,0,0
18.146,-94.5105,18.146,-94.5105,69112,,VERACRUZ DE IGNACIO DE LA LLAVE,30,COATZACOALCOS,39,30039,,,COATZACOALCOS,11,,,,,,,,,,,,,,,HOSPITAL MATERNO INFANTIL COATZACOALCOS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,AVENIDA,JOSÉ LEMAROY CARRIÓN,37,,,,,,,,,,,18.146,-94.5105,,,,,,,,7643194,305260,10,11,13,14
20.9798,-89.6025,20.9798,-89.6025,69113,,YUCATAN,31,MÉRIDA,50,31050,MÉRIDA,1,MÉRIDA,1,,,,,,,,,,,,,,,LABORATORIO DE APOYO A LA VIGILANCIA EPIDEMIOLÓGICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,CALLE,30,,,,,,,,,,,,20.9798,-89.6025,,,,,,,,1955577,830732,119,148,150,162
20.9718,-89.6262,20.9718,-89.6262,69114,,YUCATAN,31,MÉRIDA,50,31050,MÉRIDA,1,MÉRIDA,11,,,,,,,,,,,,,,,LABORATORIOS BIOMÉDICOS DE MÉRIDA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,CALLE,66,466-A,,,,,,,,,,,20.9718,-89.6262,BIOMÉDICOS DE YUCATÁN SA DE CV,,,,,,,1955577,830732,119,148,150,162
20.9799,-89.6026,20.9799,-89.6026,69115,,YUCATAN,31,MÉRIDA,50,31050,MÉRIDA,1,MÉRIDA,11,INSTITUTO MEXICANO DEL SEGURO SOCIAL,,,,,,,,,,,,,,UMAE IMSS YUCATÁN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,CALLE,30,,,,,,,,,,,,20.9799,-89.6026,,,,,,,,1955577,830732,119,148,150,162
19.2339,-99.1655,19.2339,-99.1655,69116,,MEXICO,15,NAUCALPAN DE JUÁREZ,58,15058,NAUCALPAN DE JUAREZ,2,NAUCALPAN,13,HOSPITAL ÁNGELES,,,,,,,,,,,,,,HOSPITAL ÁNGELES INTERLOMAS,SI,1,1 PRUEBAS DE DETECCIÓN,,,,AVENIDA,,240,,,URBANO,NAUCALPAN CENTRO,,52763,EN OPERACIÓN,,,,19.2339,-99.1655,HOSPITAL ÁNGELES INTERLOMAS,,,,,,,15175862,1110565,117,128,140,146
19.4152,-99.1644,19.4152,-99.1644,69117,,CIUDAD DE MEXICO,9,CUAUHTÉMOC,15,9015,CUAUHTEMOC,1,CUAUHTÉMOC,15,OLARTE Y AKLE BACTERIÓLOGOS,,,,,,,,,,,,,,OLARTE Y AKLE BACTERIÓLOGOS,SI,1,1 PRUEBAS DE DETECCIÓN,,,,AVENIDA,YUCATÁN,58,,,,,,,,,,,19.4152,-99.1644,OLARTE Y AKLE BACTERIÓLOGOS SA DE CV,,,,,,,8851080,531831,134,139,160,163
19.2805,-99.17,19.2805,-99.17,69118,,CIUDAD DE MEXICO,9,TLALPAN,12,9012,TLALPAN,1,TLALPAN,8,LABIOMOLA SA DE CV,,,,,,,,,,,,,,LABIOMOLA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,AVENIDA,INSURGENTES SUR,4342,,,,,,,,,,,19.2805,-99.17,LABIOMOLA SA DE CV,,,,,,,8851080,650567,156,186,201,207
19.5486,-99.2852,19.5486,-99.2852,69119,,MEXICO,15,ATIZAPÁN DE ZARAGOZA,13,15013,CIUDAD LÓPEZ MATEOS,1,ATIZAPÁN DE ZARAGOZA,10,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE ZONA ESMERALDA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.5486,-99.2852,,,,,,,,15175862,489937,40,44,50,52
19.5069,-99.2373,19.5069,-99.2373,69120,,MEXICO,15,NAUCALPAN DE JUÁREZ,58,15058,NAUCALPAN DE JUAREZ,2,NAUCALPAN,13,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE SATÉLITE,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.5069,-99.2373,,,,,,,,15175862,1110565,117,128,140,146
19.4941,-99.2267,19.4941,-99.2267,69121,,MEXICO,15,NAUCALPAN DE JUÁREZ,58,15058,NAUCALPAN DE JUAREZ,2,NAUCALPAN,13,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE ECHEGARAY,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.4941,-99.2267,,,,,,,,15175862,1110565,117,128,140,146
19.4413,-99.1991,19.4413,-99.1991,69122,,CIUDAD DE MEXICO,9,MIGUEL HIDALGO,16,9016,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE POLANCO,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.4413,-99.1991,,,,,,,,8851080,372889,160,171,178,181
19.4152,-99.1643,19.4152,-99.1643,69123,,CIUDAD DE MEXICO,9,CUAUHTÉMOC,15,9015,CUAUHTEMOC,1,CUAUHTÉMOC,15,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE ROMA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.4152,-99.1643,,,,,,,,8851080,531831,134,139,160,163
19.416,-99.2255,19.416,-99.2255,69124,,CIUDAD DE MEXICO,9,MIGUEL HIDALGO,16,9016,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE LOMAS,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.416,-99.2255,,,,,,,,8851080,372889,160,171,178,181
19.399,-99.2741,19.399,-99.2741,69125,,MEXICO,15,NAUCALPAN DE JUÁREZ,58,15058,NAUCALPAN DE JUAREZ,2,NAUCALPAN,13,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE INTERLOMAS,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.399,-99.2741,,,,,,,,15175862,1110565,117,128,140,146
19.3614,-99.2782,19.3614,-99.2782,69126,,CIUDAD DE MEXICO,9,CUAJIMALPA DE MORELOS,4,9004,CUAJIMALPA DE MORELOS,1,CUAJIMALPA,7,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE SANTA FE,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.3614,-99.2782,,,,,,,,8851080,186391,96,101,103,103
19.3346,-99.1987,19.3346,-99.1987,69127,,CIUDAD DE MEXICO,9,ÁLVARO OBREGÓN,10,9010,ALVARO OBREGON,1,ÁLVARO OBREGÓN,5,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE PEDREGAL,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.3346,-99.1987,,,,,,,,8851080,727034,146,163,178,183
19.2993,-99.1253,19.2993,-99.1253,69128,,CIUDAD DE MEXICO,9,TLALPAN,12,9012,TLALPAN,1,TLALPAN,8,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE COAPA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.2993,-99.1253,,,,,,,,8851080,650567,156,186,201,207
19.3704,-99.1744,19.3704,-99.1744,69129,,CIUDAD DE MEXICO,9,BENITO JUÁREZ,14,9014,BENITO JUAREZ,1,BENITO JUÁREZ,14,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE DEL VALLE,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.3704,-99.1744,,,,,,,,8851080,385439,91,96,109,115
19.4072,-99.2395,19.4072,-99.2395,69130,,CIUDAD DE MEXICO,9,MIGUEL HIDALGO,16,9016,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,,,,,,,,,,,,,,,LABORATORIO OLARTE Y AKLE BOSQUES,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,,,,,,,,,,,,,19.4072,-99.2395,,,,,,,,8851080,372889,160,171,178,181
